,MINERAL_DEPOSIT_NO,DEPOSIT_NAME,COMMODITY_CODE,COMMODITY_NAME,COMMODITY_CONFIDENCE,SIGNIFICANCE,SITE_NO,EASTING_GDA2020,NORTHING_GDA2020,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,LONGITUDE_GDA94,LATITUDE_GDA94,flag
3454,4570,R. EDWARDS,SHA,Shale,,MAJOR,477714,297856.95,6119546.93,54,138.78370719999998,-35.0465685,138.7836968,-35.0465544,0
7407,8683,BREAK AWAY,CALI,Calcrete,,MAJOR,1220547,359448.15,6094190.5,54,139.4544071,-35.2855865,139.4543966,-35.2855724,0
9245,10232,REFUGE ROCKS,GRNT,Granite,,MAJOR,1986517,671610.74,6326501.5,53,136.8408226,-33.1867394,136.8408127,-33.1867253,0
5326,6780,AITMONS,Au,Gold,,MAJOR,479926,455052.72,6602521.03,53,134.530601,-30.7092923,134.5305915,-30.709278100000002,0
6608,8040,VAUGHAN,LMST,Limestone,,MAJOR,846368,455890.61,5826901.45,54,140.4996057,-37.704060600000005,140.4995948,-37.7040466,0
5128,6519,ILKA CREEK,DOL,Dolomite,,MAJOR,479665,256530.85,6505361.5,54,138.4349255,-31.561065399999997,138.43491540000002,-31.561051300000003,0
8333,9422,OLD COOLANIE,KAO,Kaolin,,MINOR,1766936,670190.67,6281741.46,53,136.83405359999998,-33.5904844,136.8340437,-33.5904703,0
10009,10908,RISCHBIETH NO.5,Cu,Copper,,MAJOR,2016445,767483.3,6694379.42,53,137.7687076,-29.852145399999998,137.7686977,-29.852131300000003,0
8171,9298,GALES,GRVL,Gravel,,MINOR,1762965,264996.05,6283826.42,54,138.4685503,-33.5593795,138.46854009999998,-33.5593654,0
7247,8546,MAWSON,Cu,Copper,,MAJOR,1165778,635380.7,6374871.47,53,136.44519269999998,-32.7557024,136.44518280000003,-32.7556883,0
5831,7360,DASBOROUGHS,QTZE,Quartzite,,MAJOR,480506,279766.22,6092094.65,54,138.5781852,-35.2901055,138.5781749,-35.2900914,0
390,410,PINDING ROCKS,Ag,Silver,,MINOR,210424,441920.81,6594761.46,53,134.39302709999998,-30.778739299999998,134.3930176,-30.7787251,1
6498,7942,HUMPHREY,SAND,Sand,,MAJOR,838060,277740.81,6174271.55,54,138.57779430000002,-34.5492925,138.577784,-34.5492784,0
4598,5908,RIDGE,Au,Gold,,MAJOR,479053,308751.95,6129449.07,54,138.9053632,-34.959459499999994,138.9053528,-34.9594454,0
8123,9265,1050 EAST,Ag,Silver,,MINOR,1755055,722930.63,6374201.54,53,137.3793916,-32.7474844,137.3793816,-32.747470299999996,1
9783,10696,KOONINDERIE,MSLT,Metasiltstone,,MAJOR,2011121,320980.65,6214701.49,54,139.05719219999997,-34.1933305,139.05718180000002,-34.1933164,0
10762,11586,KUBENKS SOUTH,MSLT,Metasiltstone,,MAJOR,2090031,332451.86,6131719.71,54,139.16526519999996,-34.9431935,139.1652548,-34.9431794,0
9483,10428,MOUNT BURR NORTH,Cu,Copper,,MAJOR,1997234,278550.77,6642411.49,54,138.6965935,-30.329882399999995,138.6965834,-30.329868400000002,0
4011,5277,OVERALL,CALI,Calcrete,,MAJOR,478421,314430.73,6080271.48,54,138.9564572,-35.4036775,138.9564468,-35.4036634,0
7342,8625,BIRTHDAY RIDGE,Cu,Copper,,MAJOR,1201621,277809.43,6474019.2,54,138.6518274,-31.8479065,138.65181719999998,-31.8478924,0
4705,6024,DAVILLS SOUTH,Cu,Copper,,MAJOR,479169,276500.8,6393901.5,54,138.6192584,-32.5698125,138.6192482,-32.569798399999996,0
3445,4560,SUNNY SOUTH,Au,Gold,,MAJOR,477704,297969.48,6119871.82,54,138.7850192,-35.0436635,138.7850088,-35.0436494,0
9445,10398,WADLAWARRA,CALI,Calcrete,,MINOR,1997200,453110.59,6020631.53,54,140.48002490000002,-35.95758060000001,140.4800142,-35.9575666,0
10106,11000,BAKARA RIDGE NO.4A,CALI,Calcrete,,MAJOR,2016691,387397.61,6165945.81,54,139.77138109999999,-34.6422205,139.7713706,-34.6422065,0
1535,1760,BALD HILL,MARB,Marble,?,MAJOR,239749,319450.64,6180301.56,54,139.0333672,-34.5031165,139.0333568,-34.503102399999996,0
7319,8602,EVERETTS,SDST,Sandstone,,MAJOR,1198331,247071.42,6304101.09,54,138.2813634,-33.3726174,138.28135319999998,-33.3726033,0
2665,3643,MCKINLAYS GULLY,Au,Gold,,MAJOR,476786,300000.67,6162801.51,54,138.81751719999997,-34.6572255,138.8175069,-34.6572114,0
239,257,COPPER RIDGE,Cu,Copper,,MAJOR,1130477,597940.71,6201625.48,53,136.0645747,-34.322016399999995,136.0645649,-34.32200220000001,0
9354,10316,MOUNT HARVEY,SiO2,Silica,,MAJOR,1989882,575020.83,6921881.52,53,135.761772,-27.825620299999997,135.7617624,-27.8256062,0
8938,9960,DEVLINS POUND NO.1,LMST,Limestone,,MAJOR,1988129,425190.66,6220501.47,54,140.18846299999998,-34.153726500000005,140.1884524,-34.1537125,0
8007,9173,WYNBRING,Cr,Chromium,,MAJOR,1754386,344475.81,6627151.5,53,133.37976319999999,-30.4778143,133.3797539,-30.4778001,0
6180,7649,TRIPNEY AND STONEHAM,SAND,Sand,,MAJOR,831088,471312.1,6220382.27,54,140.688776,-34.1570896,140.68876530000003,-34.1570756,0
4791,6139,MYRTLE EXTENDED,Au,Gold,,MAJOR,479284,317972.93,6371480.43,54,139.05640730000002,-32.7795445,139.056397,-32.7795304,0
807,824,PEGLINE DAM WEST,Au,Gold,,MINOR,210063,467122.89,6405179.79,54,140.6500561,-32.4901415,140.6500456,-32.4901275,0
6499,7943,HARPERS,SAND,Sand,,MAJOR,838061,278500.75,6170351.48,54,138.5850483,-34.584776500000004,138.585038,-34.5847624,0
2291,3348,GLEN EWIN,SDST,Sandstone,,MAJOR,476490,294230.72,6144651.54,54,138.7501642,-34.8196295,138.75015390000002,-34.819615399999996,0
7809,9032,WHITWARTA,COAL,Coal,,MAJOR,1719577,253327.41,6222468.63,54,138.3258003,-34.1095415,138.32579009999998,-34.1095274,0
8614,9684,CARMODY,CALI,Calcrete,,MAJOR,1816129,693063.34,6298494.22,53,137.0767946,-33.435582399999994,137.0767846,-33.4355683,0
900,889,WALTER OUTALPA,Au,Gold,,MAJOR,210027,410860.72,6436821.55,54,140.0542242,-32.2016405,140.0542138,-32.2016265,0
437,450,WALPUPPY,DIA,Diamond,,MAJOR,210397,564700.76,6439451.52,53,135.6863218,-32.179589299999996,135.6863121,-32.1795751,0
3983,5250,JOKER,Ag,Silver,,MINOR,478394,329690.69,6680761.51,54,139.2344574,-29.9922495,139.23444719999998,-29.9922355,1
400,420,CEDUNA,CALI,Calcrete,,MINOR,210412,377900.75,6447171.52,53,133.7059021,-32.1051923,133.70589270000002,-32.1051781,0
650,627,BULLOCK HEAD BORE,Cu,Copper,,MAJOR,210228,305232.99,6583059.88,54,138.9627994,-30.8697135,138.9627892,-30.8696995,0
2073,3136,WEEDNANNA,Au,Gold,,MAJOR,374619,638600.7,6372671.46,53,136.47988469999999,-32.7751404,136.4798748,-32.775126300000004,0
7282,8567,SPALDING EAST,SLAT,Slate,,MAJOR,1179370,279066.03,6290663.9,54,138.6216823,-33.5007675,138.621672,-33.5007534,0
9387,10345,WIM 150,HMIN,Heavy Minerals,,MAJOR,1995508,622020.62,5925981.47,54,142.3678495,-36.8041447,142.3678384,-36.804130799999996,0
8362,9449,CUNNINGHAMS,SDST,Sandstone,,MAJOR,1770306,233703.08,6328207.14,54,138.1449034,-33.1522234,138.14489319999998,-33.1522093,0
4928,6312,ARCOOTA CREEK,PHOS,Phosphate,,MAJOR,479458,290400.72,6466421.54,54,138.78316740000002,-31.9187875,138.7831572,-31.9187734,0
2962,3973,NOLTENIUS CREEK,Au,Gold,,MAJOR,477116,311900.75,6307356.55,54,138.9784263,-33.3565785,138.97841599999998,-33.356564399999996,0
370,394,PERSEVERANCE,Au,Gold,,MAJOR,210432,454852.67,6602773.65,53,134.528523,-30.707005300000002,134.5285135,-30.706991100000003,0
2725,3698,SPECK GULLY,Au,Gold,,MAJOR,476841,311220.89,6153890.97,54,138.9378932,-34.7396575,138.9378828,-34.7396434,0
10175,11066,BOWER BOUNDARY NO.5,CALI,Calcrete,,MAJOR,2016764,348331.45,6232708.12,54,139.35704219999997,-34.0353415,139.35703180000002,-34.0353274,0
2797,3759,TOMAHAWK,Fe,Iron,,MAJOR,476902,532000.74,6740001.47,53,135.33005,-29.4690413,135.3300404,-29.4690272,0
5056,6449,EUKABY WEST,Ag,Silver,,MINOR,479595,331950.29,6464572.8,54,139.2220933,-31.9423665,139.222083,-31.942352500000002,1
3767,4937,HEITMANN,SALT,Salt,,MAJOR,478081,733250.56,6122001.5,53,137.5563844,-35.0177494,137.55637430000002,-35.01773529999999,0
4182,5460,D. EVANS,SDST,Sandstone,,MAJOR,478604,289390.7,6122131.51,54,138.6916042,-35.021550500000004,138.69159380000002,-35.0215364,0
1612,1868,NAZA BAZA,Au,Gold,,MAJOR,242680,316769.07,6148770.27,54,138.9973502,-34.7868175,138.9973398,-34.7868034,0
60,78,MOUNT DAVIES NO.1,CYP,Chrysoprase,,MAJOR,209628,516750.84,7107451.53,52,129.1675948,-26.1521862,129.1675861,-26.152172,0
7106,8455,KALKAROO,Co,Cobalt,,MINOR,1130520,455810.67,6489841.51,54,140.53355119999998,-31.725985499999997,140.5335407,-31.725971500000004,0
4721,6040,GORDONS ENTERPRISE,Cu,Copper,,MAJOR,479185,252882.49,6449945.76,54,138.3824654,-32.0597334,138.3824553,-32.059719300000005,0
364,389,COORABIE,GYPS,Gypsum,,MAJOR,210454,256492.48,6465124.49,53,132.4244983,-31.9237163,132.4244891,-31.9237021,0
10381,11243,BOW HILL RIDGE NO.1,CALI,Calcrete,,MAJOR,2026096,377852.73,6145173.03,54,139.6642491,-34.8284015,139.6642386,-34.8283875,0
6496,7940,CLEGGETT,QTZE,Quartzite,,MAJOR,838058,304247.15,6119993.87,54,138.8538302,-35.0438005,138.8538198,-35.0437864,0
1849,2185,GLOVER AND CARROLLS,Cu,Copper,,MAJOR,479197,376089.49,6364820.86,54,139.6758792,-32.8476935,139.67586880000002,-32.8476795,0
5581,7113,COWELL JADE 45,JADE,Jade,,MAJOR,480259,679140.69,6291481.5,53,136.9285046,-33.5012164,136.9284946,-33.501202299999996,0
6355,7812,CRANEFORD,SDST,Sandstone,,MAJOR,833278,322910.65,6166621.55,54,139.06818619999999,-34.6270145,139.0681758,-34.62700039999999,0
3696,4838,BARRETTS,SLAT,Slate,,MAJOR,477982,294987.08,6196372.29,54,138.7709153,-34.3537175,138.770905,-34.3537034,0
9236,10222,LANE AND OPIES,LMST,Limestone,,MAJOR,1986435,347450.61,6116711.5,54,139.32669009999998,-35.0808405,139.32667959999998,-35.0808264,0
4268,5540,PENNYWEIGHT FLAT,Au,Gold,,MAJOR,478684,291788.31,6115150.07,54,138.7161132,-35.0849515,138.71610280000002,-35.0849374,0
9347,10309,MORGAN,SAND,Sand,,MAJOR,1989858,378870.61,6233871.47,54,139.6879351,-34.028827500000006,139.6879246,-34.0288135,0
3092,4140,LAKE PHILLIPSON,COAL,Coal,,MAJOR,477283,450060.76,6742601.54,53,134.4850591,-29.444988300000002,134.4850497,-29.444974100000003,0
2964,3976,P. OATES,Au,Gold,,MAJOR,477119,327155.68,6287676.47,54,139.1385112,-33.5365545,139.1385009,-33.5365404,0
10945,11746,PATA,CALI,Calcrete,,MAJOR,2096586,456175.53,6175419.69,54,140.522274,-34.5620396,140.5222634,-34.5620256,0
7539,8813,GREENHILLS,QTZE,Quartzite,,MAJOR,1398471,297180.71,6106101.48,54,138.77300319999998,-35.1675825,138.7729928,-35.1675684,0
569,554,CURDLAWIDNY,DIA,Diamond,,MAJOR,210291,628000.77,6657726.47,53,136.3298378,-30.2052234,136.3298281,-30.2052093,0
5766,7304,DOORA WEST,Pb,Lead,,MINOR,480450,746800.5,6237001.52,53,137.67147340000002,-33.978584399999995,137.67146330000003,-33.9785703,0
8036,9190,EURILPA GAP,MSLT,Metasiltstone,,MAJOR,1754423,275463.59,6431184.54,54,138.61706740000002,-32.2335565,138.6170572,-32.2335424,0
9797,10709,WERTALOONA,POT,Potash,,MAJOR,2011253,369120.7,6571781.48,54,139.62939330000003,-30.980245500000002,139.62938300000002,-30.9802315,0
9878,10781,COMPANY,COAL,Coal,,MAJOR,2015707,490129.29,6605173.46,53,134.896941,-30.6861653,134.8969315,-30.6861511,0
3481,4593,HARD HILL,Au,Gold,,MAJOR,477737,296100.71,6115001.52,54,138.76334719999997,-35.087171500000004,138.7633368,-35.087157399999995,0
8330,9420,ALTAMOND,DOL,Dolomite,,MAJOR,1766933,628540.76,6278146.5,53,136.38586669999998,-33.628738399999996,136.38585680000003,-33.628724299999995,0
9816,10725,MONGOLATA BALDINA NO.1,Au,Gold,,MAJOR,2012532,321923.88,6274083.53,54,139.07947819999998,-33.6582275,139.0794679,-33.658213399999994,0
771,777,W. MACDONALD,Cu,Copper,,MAJOR,210135,459186.68,6432313.47,54,140.5667541,-32.2451045,140.5667436,-32.2450905,0
4253,5524,NOARLUNGA,COAL,Coal,,MAJOR,478668,271347.14,6104164.55,54,138.48903719999998,-35.179486499999996,138.4890269,-35.1794724,0
740,755,ALBERTS EAST,FEORE,Iron Ore,,MINOR,210139,476284.66,6428005.45,54,140.7481451,-32.2844606,140.7481346,-32.2844466,0
3656,4785,ST KILDA,SALT,Salt,,MAJOR,477929,275500.76,6155441.49,54,138.54841230000002,-34.718459499999994,138.548402,-34.7184454,0
2899,3896,GAP NO.1,SLAT,Slate,,MAJOR,477039,296550.71,6253801.48,54,138.8013353,-33.8364695,138.801325,-33.8364554,0
5220,6632,CARRIEWERLOO,SDST,Sandstone,,MAJOR,479778,734760.68,6409216.38,53,137.49678559999998,-32.429458399999994,137.4967756,-32.4294443,0
8357,9445,MURRAY,CALI,Calcrete,,MAJOR,1770276,347663.82,6115211.21,54,139.3287521,-35.094395500000005,139.3287416,-35.0943814,0
7864,9078,WILKINSON LAKES,COAL,Coal,,MAJOR,1747587,305270.85,6729861.5,53,132.9902903,-29.545763300000004,132.9902811,-29.545749100000005,0
5422,6890,VIENNA,Au,Gold,,MAJOR,480036,317360.67,6145051.57,54,139.0030042,-34.8204375,139.0029938,-34.8204234,0
1021,959,BOOLCOOMATA SPRINGS,PHOS,Phosphate,,MAJOR,209931,433810.71,6457811.48,54,140.2991552,-32.0138775,140.29914480000002,-32.0138635,0
7830,9051,MARION BAY NO.3,CALI,Calcrete,,MAJOR,1739326,683759.71,6120007.47,53,137.0147525,-35.0459324,137.0147425,-35.0459183,0
3056,4091,FITTON TALC 23E,TALC,Talc,,MAJOR,477234,356804.29,6684034.98,54,139.5158884,-29.9661865,139.5158782,-29.9661725,0
2403,3424,ROCLA GOLDEN GROVE,SAND,Sand,,MAJOR,476566,291860.74,6148841.51,54,138.7253072,-34.7813935,138.72529690000002,-34.7813794,0
4348,5641,EMPRESS VICTORIA,Au,Gold,,MAJOR,478786,377665.68,6428421.49,54,139.7010112,-32.274277500000004,139.7010008,-32.2742635,0
1169,1107,EUDUNDA HOPE,Au,Gold,,MAJOR,209649,390360.69,6417781.46,54,139.8345572,-32.3715595,139.8345468,-32.3715455,0
9527,10472,HOG BAY,CLAY,Clay,,MAJOR,1997373,734890.56,6040541.5,53,137.5977764,-35.7511334,137.59776619999997,-35.7511193,0
4394,5729,THUNDER QUEEN,Pb,Lead,,MINOR,478874,430865.69,6399661.51,54,140.26374909999998,-32.538253499999996,140.26373859999998,-32.5382395,0
8654,9717,SEAHAM,U,Uranium,,MAJOR,1841168,747402.52,6670304.84,53,137.5666077,-30.0733864,137.5665978,-30.0733723,0
394,414,MALBOOMA,Au,Gold,,MAJOR,210428,417110.78,6656901.52,53,134.13871809999998,-30.2165833,134.1387087,-30.216569099999997,0
7064,8432,ORAM,CLAY,Clay,,MINOR,1123197,449220.58,6070561.51,54,140.4400489,-35.5072216,140.4400382,-35.5072076,0
6352,7809,HUCKS,SLAT,Slate,,MAJOR,833190,328650.66,6363171.54,54,139.1688303,-32.8561745,139.16881999999998,-32.8561605,0
5265,6694,GRIEGER,LMST,Limestone,,MAJOR,479840,372350.61,6174841.47,54,139.6085801,-34.5602585,139.6085696,-34.5602445,0
6617,8049,BIRDWOOD HALLETT,SHA,Shale,,MINOR,846395,314670.65,6148531.54,54,138.9743752,-34.7885895,138.97436480000002,-34.7885754,0
3987,5255,LESLIE,U,Uranium,,MINOR,478399,352735.67,6687901.45,54,139.4742654,-29.9308235,139.4742552,-29.9308095,0
9851,10755,NANTAWARRINNA,BAR,Barite,,MAJOR,2015559,316603.89,6602400.64,54,139.0851374,-30.6971065,139.0851272,-30.6970925,0
2836,3813,HEWITTS,SLST,Siltstone,,MAJOR,476956,272020.77,6323371.46,54,138.5541624,-33.2045415,138.55415219999998,-33.204527399999996,0
10537,11378,SUNDOWN,Zn,Zinc,,MAJOR,2059527,253807.24,6602622.84,54,138.4300075,-30.6837864,138.42999740000002,-30.6837723,0
6357,7814,MUNDALLIO STATION,GRVL,Gravel,,MAJOR,833640,772390.58,6405492.92,53,137.8976605,-32.4544414,137.8976504,-32.4544273,0
4134,5413,BLACKWOOD GULLY,Au,Gold,,MAJOR,478557,287680.74,6101381.55,54,138.6675512,-35.2081455,138.6675408,-35.2081314,0
7828,9049,MARION BAY NO.1,CALI,Calcrete,,MAJOR,1739324,686566.21,6131625.84,53,137.0429015,-34.9407164,137.0428915,-34.9407023,0
3967,5232,FITTON TALC 14,TALC,Talc,,MAJOR,478376,349492.05,6690699.35,54,139.44106340000002,-29.905189500000002,139.4410532,-29.905175500000002,0
9022,10040,LEFROY,HMIN,Heavy Minerals,,MAJOR,1905671,577000.94,6500001.44,51,123.81197649999999,-31.6325913,123.8119687,-31.6325772,0
6025,7517,ROLLING BUCKET,MAGS,Magnesite,,MINOR,830808,462050.6,5930411.43,54,140.5747588,-36.771316600000006,140.574748,-36.7713026,0
5760,7297,WALLAROO SOUTH,KAO,Kaolin,,MAJOR,480443,742448.54,6239338.89,53,137.6237625,-33.9585394,137.6237524,-33.9585253,0
10584,11418,NITSCHKES,SAND,Sand,,MAJOR,2070472,282179.71,6084078.64,54,138.6025722,-35.3628505,138.6025618,-35.3628364,0
534,524,THE BLUFF,BAS,Basalt,,MAJOR,210324,737100.5,6053101.45,53,137.6184914,-35.6374764,137.6184812,-35.637462299999996,0
7487,8757,MOUNT SCHANK ASH,BAS,Basalt,,MAJOR,1366311,477280.6,5800871.51,54,140.7414417,-37.9394506,140.74143080000002,-37.9394366,0
6570,8000,THIRD,CLAY,Clay,,MAJOR,842497,278410.72,6135561.48,54,138.57492019999998,-34.8982065,138.57490990000002,-34.8981924,0
6647,8075,PURPLE DOWNS,LMST,Limestone,,MAJOR,851331,684100.71,6590521.52,53,136.9243457,-30.8041294,136.9243358,-30.8041153,0
204,219,TATTALENGHI,GRPH,Graphite,,MAJOR,209814,575970.7,6195263.26,53,135.8263577,-34.3812304,135.8263479,-34.381216200000004,0
10463,11316,NEWERA,SAND,Sand,,MAJOR,2054903,384046.07,6233072.54,54,139.7438771,-34.0366165,139.7438666,-34.0366025,0
10293,11164,CAVENAGH,CALI,Calcrete,,MAJOR,2017871,318896.63,7121327.59,53,133.1903183,-26.015656200000002,133.1903091,-26.015642,0
9846,10750,BOOKABIE NORTH,GYPS,Gypsum,,MAJOR,2015554,268978.65,6510970.68,53,132.5672783,-31.5130663,132.56726909999998,-31.5130521,0
3614,4718,ARCADIAN,CLAY,Clay,,MAJOR,477862,287870.76,6066561.56,54,138.66059919999998,-35.5218925,138.6605888,-35.5218784,0
4990,6380,KIRWAN,Cu,Copper,,MAJOR,479526,276140.83,6462721.55,54,138.63159840000003,-31.9494195,138.6315882,-31.9494054,0
4529,5850,LAWRENCE,Au,Gold,,MAJOR,478995,309693.68,6133131.39,54,138.9165112,-34.9264535,138.91650080000002,-34.9264394,0
1119,1023,WAUKALOO,BAR,Barite,,MAJOR,210514,442200.67,6477841.48,54,140.3891832,-31.8336385,140.3891727,-31.8336245,0
9906,10806,FOLLY DAM,CLAY,Clay,,MAJOR,2015758,355944.58,6412855.85,54,139.46807030000002,-32.4120675,139.46806,-32.4120535,0
10597,11431,DOME HILL NORTH,Cu,Copper,,MAJOR,2070569,781178.28,6706373.41,53,137.9071856,-29.7409934,137.90717560000002,-29.7409793,0
6606,8036,AYLESBURY,SAND,Sand,,MAJOR,846365,277700.74,6164751.56,54,138.57486530000003,-34.6350585,138.574855,-34.6350444,0
2498,3497,BUZA,OPAL,Opal,,MAJOR,476640,710215.36,6628089.88,53,137.18951069999997,-30.461032399999997,137.18950080000002,-30.461018300000003,0
7795,9018,KADINA 4,Cu,Copper,,MAJOR,1624419,761880.4,6246451.53,53,137.8317134,-33.8898084,137.83170330000002,-33.8897943,0
10209,11091,BLACK HILL DAM NORTH,Cu,Copper,,MAJOR,2017026,491490.7,6402942.79,54,140.9094061,-32.5107756,140.90939550000002,-32.5107616,0
2976,3991,PRICES,Au,Gold,,MAJOR,477134,320850.69,6283747.54,54,139.0698533,-33.5709325,139.069843,-33.570918400000004,0
7778,9003,FITTON ETA,TALC,Talc,,MAJOR,1621625,347250.68,6688381.56,54,139.4175244,-29.9258225,139.4175142,-29.925808500000002,0
2454,3464,WALKERS NORTHFIELD,SLAT,Slate,,MINOR,476607,284785.56,6141878.98,54,138.64625719999998,-34.8426575,138.6462469,-34.8426434,0
7476,8748,TOMNEY,KAO,Kaolin,,MAJOR,1365397,473690.72,6358211.5,53,134.7186369,-32.9140033,134.7186273,-32.9139891,0
5575,7107,COWELL JADE 4,JADE,Jade,,MAJOR,480253,680340.73,6294281.47,53,136.9408536,-33.4757744,136.9408436,-33.4757603,0
6852,8246,GAS PIPELINE MOOMBA 8,SLST,Siltstone,,MAJOR,1060966,481170.71,6875981.47,54,140.8080644,-28.2419385,140.8080541,-28.241924600000004,0
10124,11017,STOTT NO.6,CALI,Calcrete,,MAJOR,2016708,368662.68,6174574.4,54,139.5683501,-34.5622015,139.5683396,-34.5621875,0
2426,3438,CRAFERS EAST,QTZE,Quartzite,,MAJOR,476580,291031.46,6125503.65,54,138.71042219999998,-34.991507500000004,138.7104119,-34.9914934,0
3532,4636,MOUNT VENTURE,Au,Gold,,MAJOR,477780,301210.72,6123731.55,54,138.8214552,-35.009527500000004,138.82144480000002,-35.009513399999996,0
3990,5260,MOUNT FREELING EAST,Au,Gold,,MAJOR,478404,332123.19,6691038.84,54,139.2612784,-29.899878499999996,139.2612682,-29.899864500000003,0
5637,7168,COWELL JADE 95,JADE,Jade,,MAJOR,480314,678590.67,6291771.47,53,136.9225286,-33.4986944,136.9225186,-33.498680300000004,0
3818,5031,ROCK VALLEY,Mn,Manganese,,MINOR,478175,583200.75,6190251.47,53,135.90547969999997,-34.4258664,135.9054699,-34.42585220000001,0
10750,11577,TEAGUES FORK,Au,Gold,,MAJOR,2087704,450025.86,6411218.9,54,140.4684011,-32.4350265,140.4683906,-32.4350125,0
3945,5210,WHEAL JAMES,Cu,Copper,,MAJOR,478354,741350.54,6229081.46,53,137.61472340000003,-34.0512064,137.6147133,-34.0511923,0
3911,5163,STANSBURY,LMST,Limestone,,MAJOR,478307,754685.22,6131589.77,53,137.7881374,-34.9262164,137.7881272,-34.9262023,0
7593,8860,WADDIKEE,Au,Gold,,MAJOR,1425512,617790.73,6309311.45,53,136.2658947,-33.3489544,136.2658849,-33.3489403,0
4161,5441,CRYSTAL,BAR,Barite,,MAJOR,478585,293270.7,6113631.47,54,138.7319832,-35.0989395,138.73197280000002,-35.0989254,0
3928,5190,TIPARA,Cu,Copper,,MAJOR,478334,744880.53,6227611.49,53,137.6533434,-34.0636304,137.6533333,-34.06361629999999,0
653,631,PRINCESS ROYAL,Cu,Copper,,MAJOR,210231,315503.66,6261515.47,54,139.0076573,-33.7704195,139.007647,-33.7704054,0
5092,6486,YAPPALA NO.3,BAR,Barite,,MAJOR,479632,251210.86,6473631.55,54,138.3708665,-31.845902399999996,138.3708564,-31.845888300000002,0
10553,11393,APPEALINNA WEST,Cu,Copper,,MAJOR,2062727,281533.76,6522063.84,54,138.7018394,-31.415503499999996,138.7018292,-31.4154894,0
5141,6532,EDEOWIE WEST,SIS,Silica sand,,MAJOR,479678,256460.88,6518651.55,54,138.4374605,-31.441261400000002,138.4374504,-31.4412473,0
6297,7760,WILHELM,FEORE,Iron Ore,,MAJOR,831876,330573.55,6188271.01,54,139.1560472,-34.433173499999995,139.1560368,-34.4331594,0
4557,5867,MOUNT CRAWFORD,Au,Gold,,MAJOR,479012,312350.69,6152601.5,54,138.9499402,-34.7514865,138.9499298,-34.7514724,0
9164,10155,MCCARTHYS BRIDGE,LMST,Limestone,,MAJOR,1983616,311580.66,6197086.5,54,138.9513862,-34.350432500000004,138.95137580000002,-34.3504184,0
763,772,KAKOSCHKE,KYN,Kyanite,,MAJOR,210130,461960.67,6425806.52,54,140.59594009999998,-32.3039025,140.59592959999998,-32.3038885,0
5630,7161,COWELL JADE 89,JADE,Jade,,MAJOR,480307,680390.74,6291821.49,53,136.9418866,-33.4979414,136.94187659999997,-33.4979273,0
2064,3128,TUNKILLIA 191,Au,Gold,,MAJOR,374607,478634.82,6548204.14,53,134.775732,-31.200062300000003,134.7757225,-31.200048100000004,0
5474,7012,ENRICO,Cu,Copper,,MAJOR,480158,589640.3,6890725.34,53,135.912569,-28.105943300000003,135.9125594,-28.105929200000002,0
10182,11073,MALLETT,MSLT,Metasiltstone,,MAJOR,2016773,326687.74,6313161.74,54,139.1383853,-33.306729499999996,139.138375,-33.306715399999995,0
3951,5220,MOUNT DAVIES NO.10,Ni,Nickel,,MAJOR,478364,526083.25,7103402.5,52,129.2610478,-26.1886082,129.26103909999998,-26.188594000000002,0
