,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
28432,11089,1980.0,2017022,54,140.44,-32.78,"Sourced from documents (PLANS, ENV, RB,etc)",Heavy Minerals,MAJOR,Goethite,MAJOR,ORE,N,0
28438,11090,1971.0,2017025,54,140.43,-32.99,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
28440,11091,1956.0,2017026,54,140.91,-32.51,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
28445,11092,1971.0,2017027,54,140.93,-32.51,Google Earth image,Copper,MAJOR,Hematite,TRACE,GANGUE,Y,0
28449,11093,-,2017078,54,138.88,-34.5,Google Earth image,Dolomite,MAJOR,,,,,0
28450,11094,-,2017083,54,138.55,-34.2,Google Earth image,Sand,MAJOR,,,,,0
28451,11095,1957.0,2017128,54,138.52,-33.78,Google Earth image,Dolomite,MAJOR,,,,,0
28453,11096,1957.0,2017129,54,138.52,-33.84,Google Earth image,Quartzite,MAJOR,,,,,0
28454,11097,1957.0,2017130,54,138.53,-34.02,Google Earth image,Quartzite,MAJOR,,,,,0
28455,11098,1957.0,2017131,54,138.46,-33.69,Google Earth image,Quartzite,MAJOR,,,,,0
28456,11099,1957.0,2017132,54,138.45,-33.67,Google Earth image,Quartzite,MAJOR,,,,,0
28457,11100,1969.0,2017171,54,138.14,-30.83,Google Earth image,Zinc,MINOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
28464,11104,1957.0,2017187,54,138.56,-35.31,Google Earth image,Quartzite,MAJOR,,,,,0
28465,11105,1975.0,2017192,54,138.22,-34.88,Google Earth image,Shell grit,MAJOR,Carbonate,ABUNDANT,ORE,N,0
28473,11109,1961.0,2017196,54,140.23,-32.19,Google Earth image,Sillimanite,MAJOR,Sillimanite,MAJOR,ORE,N,0
28474,11110,1979.0,2017216,53,137.63,-32.58,Google Earth image,Gravel,MINOR,,,,,0
28476,11111,1978.0,2017217,53,137.61,-32.98,Google Earth image,Silica sand,MAJOR,,,,,0
28477,11112,1994.0,2017218,54,138.43,-30.7,Google Earth image,Zinc,MAJOR,,,,,0
28478,11113,-,2017219,54,138.76,-31.11,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
28480,11114,-,2017220,54,139.29,-30.86,Google Earth image,Clay,MAJOR,,,,,0
28481,11115,1967.0,2017442,54,138.81,-31.81,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
28482,11116,-,2017519,54,138.13,-30.74,"Sourced from documents (PLANS, ENV, RB,etc)",Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
28483,11117,-,2017820,54,139.29,-32.77,Google Earth image,Clay,MAJOR,,,,,0
28485,11118,-,2017821,54,139.29,-32.77,Google Earth image,Clay,MAJOR,,,,,0
28487,11119,-,2017822,54,139.56,-32.54,Google Earth image,Clay,MAJOR,,,,,0
28489,11120,-,2017823,54,139.53,-32.48,Google Earth image,Clay,MAJOR,,,,,0
28490,11121,-,2017824,54,139.46,-32.36,Google Earth image,Clay,MAJOR,,,,,0
28527,11157,-,2017861,54,138.77,-30.1,GPS Standalone Navigational,Gravel,MAJOR,,,,,0
28528,11158,-,2017862,54,138.73,-30.16,Google Earth image,Clay,MAJOR,,,,,0
28529,11159,-,2017863,54,138.6,-30.22,Google Earth image,Siltstone,MAJOR,,,,,0
28544,11174,2007.0,2017925,54,138.16,-31.77,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Chalcopyrite,RARE,ORE,N,0
28546,11175,2006.0,2017929,53,137.99,-31.99,"Sourced from documents (PLANS, ENV, RB,etc)",Coal,MAJOR,,,,,0
28571,11185,-,2018123,53,137.23,-32.68,Google Earth image,Clay,MAJOR,,,,,0
28572,11186,1981.0,2018152,54,140.21,-33.23,"Sourced from documents (PLANS, ENV, RB,etc)",Coal,MAJOR,,,,,0
28573,11187,1981.0,2018153,54,139.46,-33.66,"Sourced from documents (PLANS, ENV, RB,etc)",Coal,MAJOR,,,,,0
28577,11190,1951.0,2018156,54,138.72,-34.73,Google Earth image,Sandstone,MAJOR,,,,,0
28578,11191,1951.0,2018157,54,138.86,-34.89,Google Earth image,Sandstone,MAJOR,,,,,0
28579,11192,1951.0,2018160,54,138.85,-34.91,Google Earth image,Clay,MAJOR,,,,,0
28580,11193,1951.0,2018161,54,138.69,-34.7,Google Earth image,Clay,MAJOR,,,,,0
28581,11194,1951.0,2018162,54,138.74,-34.72,Google Earth image,Clay,MAJOR,,,,,0
28582,11195,1950.0,2025866,54,139.69,-34.38,Google Earth image,Gypsum,MAJOR,,,,,0
28583,11196,-,2018169,53,137.13,-32.77,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Amphibole,MINOR,GANGUE,N,0
28586,11197,-,2018170,53,137.14,-33.07,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Amphibole,MINOR,GANGUE,N,0
28589,11198,-,2018171,53,137.12,-33.21,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Amphibole,MINOR,GANGUE,N,0
28592,11199,-,2018172,53,137.12,-33.02,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Amphibole,MINOR,GANGUE,N,0
28595,11200,1952.0,2018173,54,139.36,-35.49,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
28597,11202,1954.0,2018177,54,138.81,-34.84,Google Earth image,Uranium,MAJOR,Torbernite,RARE,ORE,N,0
28598,11203,1954.0,2018178,54,138.78,-34.86,Google Earth image,Uranium,MAJOR,Betafite,RARE,ORE,N,0
28599,11204,1954.0,2018180,54,138.8,-34.84,Google Earth image,Uranium,MAJOR,Torbernite,RARE,ORE,N,0
28600,11205,1954.0,2018182,54,138.81,-34.84,Google Earth image,Uranium,MAJOR,Torbernite,RARE,ORE,N,0
28601,11206,1954.0,2018183,54,138.8,-34.83,Google Earth image,Uranium,MAJOR,Torbernite,RARE,ORE,N,0
28602,11207,1954.0,2018184,53,137.17,-32.98,Google Earth image,Thorium,MAJOR,Thorite,RARE,ORE,Y,0
28605,11210,-,2018196,54,139.37,-35.7,Google Earth image,Calcrete,MAJOR,,,,,0
28606,11211,-,2018197,54,139.36,-35.69,Google Earth image,Calcrete,MAJOR,,,,,0
28609,11214,-,2018200,54,139.19,-35.67,Google Earth image,Calcrete,MAJOR,,,,,0
28610,11215,-,2018201,54,139.34,-35.51,Google Earth image,Calcrete,MAJOR,,,,,0
28611,11216,-,2018202,54,139.68,-35.7,Google Earth image,Sand,MAJOR,,,,,0
28612,11217,-,2018213,54,138.83,-32.96,Google Earth image,Metasiltstone,MAJOR,,,,,0
28613,11218,2017.0,2025522,53,136.07,-34.36,Google Earth image,Calcrete,MAJOR,,,,,0
28614,11219,-,2025523,53,136.09,-34.36,Google Earth image,Calcrete,MAJOR,,,,,0
28615,11220,2010.0,2025622,54,139.47,-30.35,Google Earth image,Calcrete,MAJOR,,,,,0
28617,11222,1973.0,2025936,54,140.65,-32.66,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,,,,,0
28618,11223,2000.0,2025959,54,140.93,-32.45,"Sourced from documents (PLANS, ENV, RB,etc)",Lead,MINOR,Garnet,MINOR,GANGUE,N,0
28633,11224,2000.0,2025961,54,140.95,-32.44,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MAJOR,Garnet,MINOR,GANGUE,N,0
28652,11228,1980.0,2026015,54,139.38,-33.0,"Sourced from documents (PLANS, ENV, RB,etc)",Asbestos,MAJOR,Crocidolite,MINOR,ORE,N,0
28655,11229,1845.0,2026027,54,139.01,-33.76,Google Earth image,Copper,MAJOR,Atacamite,TRACE,ORE,Y,0
28665,11230,2006.0,2026032,54,140.99,-31.95,"Sourced from documents (PLANS, ENV, RB,etc)",Cobalt,MINOR,Chalcopyrite,TRACE,ORE,N,0
28671,11231,1888.0,2026044,54,139.22,-30.66,Google Earth image,Lead,MAJOR,Calcite,MINOR,GANGUE,N,0
28681,11232,2016.0,2026048,53,136.99,-32.62,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MINOR,Galena,TRACE,ORE,N,0
28690,11233,-,2026065,54,139.81,-34.12,Google Earth image,Calcrete,MAJOR,,,,,0
28691,11234,-,2026101,54,139.73,-34.17,Google Earth image,Calcrete,MAJOR,,,,,0
28692,11235,-,2026066,54,139.81,-34.17,Google Earth image,Calcrete,MAJOR,,,,,0
28693,11236,-,2026067,54,139.85,-34.16,Google Earth image,Calcrete,MAJOR,,,,,0
28694,11237,-,2026069,54,139.91,-34.27,Google Earth image,Calcrete,MAJOR,,,,,0
28696,11239,-,2026071,54,139.97,-34.09,Google Earth image,Sand,MAJOR,,,,,0
28697,11240,-,2026081,54,139.63,-34.6,Google Earth image,Calcrete,MAJOR,,,,,0
28698,11241,-,2026080,54,139.64,-34.61,Google Earth image,Calcrete,MAJOR,,,,,0
28699,11242,-,2026083,54,139.82,-34.68,Google Earth image,Calcrete,MAJOR,,,,,0
28700,11243,-,2026096,54,139.66,-34.83,Google Earth image,Calcrete,MAJOR,,,,,0
28701,11244,-,2026097,54,139.77,-34.87,Google Earth image,Calcrete,MAJOR,,,,,0
28702,11245,-,2026098,54,139.83,-34.89,Google Earth image,Calcrete,MAJOR,,,,,0
28703,11246,-,2026099,53,137.98,-33.19,Google Earth image,Clay,MAJOR,,,,,0
28704,11247,-,2026100,54,138.09,-32.99,Google Earth image,Metasiltstone,MAJOR,,,,,0
28707,11250,1870.0,2042734,54,138.97,-33.33,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
28708,11251,-,2042735,54,138.97,-33.32,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
28709,11252,-,2042736,54,138.99,-33.26,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
28711,11253,-,2042737,54,139.01,-33.31,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
28712,11254,1975.0,2042911,54,139.0,-33.28,Google Earth image,Zinc,MAJOR,,,,,0
28713,11255,-,2042912,54,138.97,-33.35,Google Earth image,Gold,MAJOR,,,,,0
28714,11256,-,2043887,54,138.59,-32.55,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
28716,11257,-,2043888,54,138.6,-32.54,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
28718,11258,-,2043889,54,138.59,-32.55,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
28720,11259,-,2043890,54,138.59,-32.55,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
28723,11261,-,2043927,53,136.29,-34.17,Google Earth image,Gneiss,MAJOR,,,,,0
28725,11263,-,2044131,54,138.6,-33.53,Google Earth image,Sandstone,MAJOR,,,,,0
28726,11264,-,2044205,54,139.89,-32.82,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
28729,11265,1970.0,2044213,54,140.75,-32.69,Google Earth image,Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
28732,11268,-,2044388,54,138.95,-33.68,Google Earth image,Slate,MAJOR,,,,,0
28734,11270,2017.0,2044899,54,141.04,-32.17,"Sourced from documents (PLANS, ENV, RB,etc)",Cobalt,MAJOR,Gold,RARE,ORE,N,0
28744,11271,-,2044900,54,141.24,-32.08,Google Earth image,Sulphur,MINOR,Cobaltite,TRACE,ORE,N,0
28748,11272,2008.0,2044941,53,137.87,-34.54,Google Earth image,Copper,MAJOR,Aikinite,RARE,ORE,N,0
28822,11274,-,2045167,53,137.1,-32.59,"Sourced from documents (PLANS, ENV, RB,etc)",Silver,MAJOR,,,,,0
28823,11275,2017.0,2045176,53,137.78,-33.8,Google Earth image,Sand,MAJOR,,,,,0
28824,11276,2017.0,2045178,54,138.61,-34.54,Google Earth image,Sand,MAJOR,,,,,0
28830,11278,1969.0,2045295,54,139.74,-31.61,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
28833,11281,2002.0,2045504,54,140.44,-30.61,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Albite,TRACE,GANGUE,N,0
28841,11283,-,2046920,54,139.84,-34.5,Google Earth image,Calcrete,MAJOR,Clay mineral,MINOR,ORE,N,0
28852,11289,2010.0,2047033,54,138.61,-30.46,Google Earth image,Marble,MAJOR,,,,,0
28858,11293,-,2047342,54,138.79,-30.48,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Iron oxide (non specific),ABUNDANT,GANGUE,Y,0
28860,11294,1974.0,2047344,54,139.16,-31.81,Google Earth image,Copper,MAJOR,Iron oxide (non specific),ABUNDANT,GANGUE,Y,0
28877,11299,2008.0,2047395,53,137.25,-33.55,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,,,,,0
28890,11304,1976.0,2047406,54,140.01,-32.17,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,,,,,0
28891,11305,-,2047421,53,138.0,-33.49,Google Earth image,Sand,MAJOR,,,,,0
28893,11307,2011.0,2047442,54,139.62,-33.4,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,,,,,0
28894,11308,2011.0,2047443,54,139.89,-33.52,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Pyrite,TRACE,GANGUE,N,0
28895,11309,2017.0,2047444,53,137.12,-33.03,Google Earth image,Iron,MAJOR,Goethite,MINOR,ORE,Y,0
28908,11316,1980.0,2054903,54,139.74,-34.04,Google Earth image,Sand,MAJOR,,,,,0
28917,11321,1977.0,2055488,54,138.61,-32.74,Google Earth image,Phosphate,MAJOR,Phosphate,MINOR,ORE,Y,0
28918,11322,-,2055978,54,139.46,-30.14,"Sourced from documents (PLANS, ENV, RB,etc)",Rare Earths,MAJOR,,,,,0
28920,11324,1995.0,2056138,54,138.71,-33.09,"Sourced from documents (PLANS, ENV, RB,etc)",Rare Earths,MAJOR,,,,,0
28923,11326,-,2056946,54,139.66,-34.04,Google Earth image,Calcrete,MAJOR,,,,,0
28924,11327,-,2056947,54,139.83,-34.03,Google Earth image,Calcrete,MAJOR,,,,,0
28925,11328,-,2056948,54,139.86,-34.04,Google Earth image,Calcrete,MAJOR,,,,,0
28926,11329,-,2056949,54,139.7,-34.09,Google Earth image,Calcrete,MAJOR,,,,,0
28927,11330,-,2056950,54,139.7,-34.07,Google Earth image,Calcrete,MAJOR,,,,,0
28928,11331,-,2056951,54,139.7,-34.05,Google Earth image,Calcrete,MAJOR,,,,,0
28929,11332,-,2056952,54,139.69,-34.12,Google Earth image,Calcrete,MAJOR,,,,,0
28930,11333,-,2056953,54,139.67,-34.14,Google Earth image,Calcrete,MAJOR,,,,,0
28931,11334,-,2056954,54,139.67,-34.18,Google Earth image,Calcrete,MAJOR,,,,,0
28932,11335,-,2056955,54,139.65,-34.19,Google Earth image,Calcrete,MAJOR,,,,,0
28933,11336,-,2056956,54,139.65,-34.85,Google Earth image,Calcrete,MAJOR,,,,,0
28934,11337,-,2056959,54,139.46,-34.1,Google Earth image,Calcrete,MAJOR,,,,,0
28935,11338,-,2057201,54,138.08,-32.2,Google Earth image,Clay,MAJOR,,,,,0
28936,11339,-,2057202,54,138.09,-32.21,Google Earth image,Clay,MAJOR,,,,,0
28937,11340,1968.0,2057261,54,138.86,-31.09,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28938,11341,-,2057262,54,138.9,-31.08,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28939,11342,-,2057263,54,138.9,-31.05,Google Earth image,Lead,MAJOR,Galena,TRACE,ORE,N,0
28941,11343,-,2057264,54,138.91,-31.05,Google Earth image,Lead,MAJOR,Galena,TRACE,ORE,N,0
28944,11344,1968.0,2057265,54,138.99,-31.03,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28945,11345,1969.0,2057270,54,139.25,-30.73,Google Earth image,Manganese,MAJOR,Azurite,TRACE,ORE,Y,0
28957,11346,1972.0,2057735,54,138.59,-30.76,Google Earth image,Zinc,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
28961,11347,1972.0,2057737,54,138.59,-30.78,Google Earth image,Copper,MAJOR,,,,,0
28962,11348,-,2057738,54,138.62,-30.78,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28963,11349,1954.0,2057745,54,139.5,-30.03,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Pitchblende,TRACE,ORE,Y,0
28965,11350,1966.0,2057829,54,138.35,-30.68,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28966,11351,1966.0,2057830,54,138.53,-30.62,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28967,11352,1966.0,2057831,54,138.45,-30.75,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28968,11353,-,2057832,54,138.42,-30.99,Google Earth image,Copper,MAJOR,,,,,0
28969,11354,-,2057851,54,138.51,-30.96,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28970,11355,-,2057852,54,138.51,-30.96,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28971,11356,1986.0,2058056,54,138.67,-30.82,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
28976,11357,-,2058057,54,138.63,-30.84,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
28977,11358,-,2058075,54,140.57,-32.26,Google Earth image,Copper,MAJOR,,,,,0
28986,11364,1992.0,2058993,54,140.13,-32.57,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
28990,11366,1984.0,2059020,54,138.53,-31.4,"Sourced from documents (PLANS, ENV, RB,etc)",Phosphate,MAJOR,,,,,0
28991,11367,2008.0,2059021,54,138.57,-32.94,"Sourced from documents (PLANS, ENV, RB,etc)",Phosphate,MAJOR,,,,,0
28993,11369,-,2059029,53,136.02,-32.66,"Sourced from documents (PLANS, ENV, RB,etc)",Molybdenum,MINOR,Chalcopyrite,RARE,ORE,N,0
29008,11374,-,2059049,54,140.28,-31.81,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,,,,,0
29009,11375,1987.0,2059050,54,140.81,-31.62,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MAJOR,,,,,0
29010,11376,1977.0,2059480,54,139.29,-30.11,Google Earth image,Silver,MINOR,Chalcocite,MINOR,ORE,Y,0
29014,11377,1995.0,2059481,54,138.31,-30.58,Google Earth image,Marble,MAJOR,,,,,0
29015,11378,2000.0,2059527,54,138.43,-30.68,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MAJOR,Willemite,RARE,ORE,N,0
29016,11379,2006.0,2059538,53,137.86,-33.78,"Sourced from documents (PLANS, ENV, RB,etc)",Lead,MINOR,,,,,0
29018,11380,2007.0,2059630,53,136.76,-32.63,"Sourced from documents (PLANS, ENV, RB,etc)",Lead,MAJOR,,,,,0
29019,11381,1978.0,2059690,54,138.75,-35.11,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
29020,11382,1980.0,2059691,54,139.3,-32.02,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
29021,11383,-,2059716,54,139.08,-32.8,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
29022,11384,-,2060402,53,137.65,-33.92,Google Earth image,Calcrete,MAJOR,,,,,0
29023,11385,-,2060403,53,137.68,-33.92,Google Earth image,Calcrete,MAJOR,,,,,0
29024,11386,1949.0,2060404,53,137.65,-33.92,Google Earth image,Salt,MAJOR,Halite,MAJOR,ORE,N,0
29025,11387,-,2060405,54,139.4,-30.32,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
29026,11388,-,2060678,54,138.75,-31.34,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Malachite,TRACE,ORE,Y,0
29027,11389,-,2061749,54,138.74,-31.35,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Malachite,TRACE,ORE,Y,0
29029,11391,1966.0,2062725,54,138.68,-31.24,Google Earth image,Barite,MAJOR,Barite,MAJOR,ORE,N,0
29030,11392,1966.0,2062726,54,138.69,-31.25,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
29031,11393,1966.0,2062727,54,138.7,-31.42,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
29032,11394,-,2063243,54,138.69,-31.31,Google Earth image,Metasiltstone,MAJOR,,,,,0
29033,11395,-,2063244,54,138.67,-31.25,Google Earth image,Metasiltstone,MAJOR,,,,,0
29034,11396,-,2063245,54,138.69,-31.12,Google Earth image,Metasiltstone,MAJOR,,,,,0
29035,11397,1974.0,2064835,54,138.51,-35.25,"Sourced from documents (PLANS, ENV, RB,etc)",Clay,MAJOR,,,,,0
29036,11398,1966.0,2064842,54,138.85,-32.74,Google Earth image,Quartzite,MINOR,,,,,0
29039,11399,1966.0,2064843,54,138.85,-32.77,Google Earth image,Sand,MINOR,,,,,0
29041,11400,1913.0,2066935,54,139.15,-34.87,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
29042,11401,-,2066939,54,139.15,-34.87,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
29044,11402,-,2067287,54,138.0,-34.07,Google Earth image,Sand,MINOR,,,,,0
29058,11406,1949.0,2070179,54,138.69,-34.95,Google Earth image,Quartzite,MAJOR,,,,,0
29059,11407,1950.0,2070180,54,138.5,-35.16,Google Earth image,Clay,MAJOR,,,,,0
29060,11408,1950.0,2070181,54,138.64,-34.86,Google Earth image,Clay,MAJOR,,,,,0
29061,11409,1950.0,2070182,53,137.88,-34.47,Google Earth image,Clay,MAJOR,,,,,0
29062,11410,1974.0,2070199,54,138.9,-34.7,Google Earth image,Copper,MAJOR,Biotite,MINOR,GANGUE,N,0
29067,11411,1974.0,2070200,54,138.9,-34.68,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
29068,11412,-,2070202,54,138.55,-33.82,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
29069,11413,1972.0,2070207,54,138.63,-32.9,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
29088,11416,2017.0,2070449,53,137.99,-33.53,Google Earth image,Shell grit,MAJOR,,,,,0
29090,11418,1966.0,2070472,54,138.6,-35.36,Google Earth image,Sand,MAJOR,,,,,0
29092,11420,2017.0,2070558,54,140.44,-32.13,"Sourced from documents (PLANS, ENV, RB,etc)",Cobalt,MAJOR,,,,,0
29107,11435,-,2070584,54,140.46,-31.44,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
29110,11436,1994.0,2070649,54,140.42,-32.1,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MAJOR,,,,,0
29112,11437,2000.0,2070661,54,140.44,-31.5,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MINOR,,,,,0
29114,11438,1999.0,2070662,54,140.41,-31.44,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,,,,,0
29115,11439,1999.0,2070663,54,140.38,-31.5,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,,,,,0
29117,11440,1999.0,2070664,54,140.43,-31.45,"Sourced from documents (PLANS, ENV, RB,etc)",Lead,MAJOR,Pyromorphite,MINOR,ORE,N,0
29119,11441,2000.0,2070677,54,140.6,-32.16,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,,,,,0
29138,11457,-,2070723,54,140.61,-34.24,Google Earth image,Calcrete,MAJOR,,,,,0
29139,11458,-,2070726,54,140.56,-34.27,Google Earth image,Sand,MINOR,,,,,0
29145,11461,-,2070733,54,140.71,-34.29,Google Earth image,Calcrete,MAJOR,,,,,0
29146,11462,-,2070734,54,140.42,-34.29,Google Earth image,Calcrete,MAJOR,,,,,0
29147,11463,-,2074551,54,140.32,-34.32,Google Earth image,Calcrete,MAJOR,,,,,0
29148,11464,2016.0,2075752,54,140.58,-32.42,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Hematite,MINOR,ORE,N,0
29151,11465,2016.0,2075753,54,140.65,-32.52,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Hematite,MINOR,ORE,N,0
29154,11466,2016.0,2075754,54,140.61,-32.41,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Hematite,MINOR,ORE,N,0
29157,11467,-,2076055,54,139.23,-34.55,Google Earth image,Lead,MAJOR,Galena,MINOR,ORE,N,0
29158,11468,1894.0,2092942,54,139.33,-32.2,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
29159,11469,1923.0,2076090,54,139.15,-34.85,Google Earth image,Granite,MAJOR,,,,,0
29160,11470,1930.0,2076121,54,139.02,-34.8,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
29161,11471,2010.0,2076205,54,140.16,-32.38,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,Y,0
29165,11472,1969.0,2076535,54,138.5,-34.87,Google Earth image,Sand,MAJOR,,,,,0
29166,11473,1890.0,2076540,54,138.74,-34.87,Google Earth image,Barite,MAJOR,Barite,MAJOR,ORE,N,0
29169,11474,1947.0,2076544,53,137.87,-34.49,Google Earth image,Dolomite,MAJOR,,,,,0
29170,11475,-,2076545,53,137.85,-34.48,Google Earth image,Calcrete,MAJOR,,,,,0
29171,11476,-,2076554,53,136.77,-33.8,Google Earth image,Calcrete,MAJOR,,,,,0
29173,11478,-,2076564,53,136.8,-33.38,Google Earth image,Clay,MAJOR,,,,,0
29174,11479,-,2076565,53,136.82,-33.49,Google Earth image,Clay,MAJOR,,,,,0
29175,11480,-,2076567,53,136.82,-33.51,Google Earth image,Clay,MAJOR,,,,,0
29176,11481,1850.0,2076587,54,138.64,-34.97,Google Earth image,Slate,MAJOR,,,,,0
29177,11482,1979.0,2076592,54,138.19,-33.26,Google Earth image,Dolomite,MAJOR,,,,,0
29178,11483,1970.0,2076598,54,138.82,-34.37,Google Earth image,Copper,MAJOR,,,,,0
29179,11484,-,2076607,54,139.35,-35.18,Google Earth image,Calcrete,MAJOR,,,,,0
29180,11485,-,2077193,54,138.94,-35.18,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
29182,11486,-,2077478,54,139.09,-35.05,Google Earth image,Gold,MAJOR,,,,,0
29183,11487,2018.0,2077569,54,140.62,-34.53,Google Earth image,Calcrete,MAJOR,,,,,0
29184,11488,-,2077570,54,140.62,-34.52,Google Earth image,Calcrete,MAJOR,,,,,0
29185,11489,-,2077572,54,139.66,-34.87,Google Earth image,Calcrete,MAJOR,,,,,0
29187,11491,2003.0,2077987,54,141.1,-31.58,"Sourced from documents (PLANS, ENV, RB,etc)",Silver,MINOR,Chalcopyrite,TRACE,GANGUE,N,0
